logid,sessionnumber,stageid,stagename,stagetype,processname,pagename,objectname,actionname,result,resulttype,startdatetime,enddatetime,attributexml,automateworkingset,targetappname,targetappworkingset,starttimezoneoffset,endtimezoneoffset,attributesize
285703734,41917,{5FD26691-9C36-4652-BD97-DAFD7A549467},End6,2048,3.11 - TRAC Internal Executor,1.0 Check for possible Exceptions,,,,,2022-04-13 14:01:28.443000000,,<parameters><inputs /><outputs><output name="Internal Applicant" type="flag" value="False" /><output name="Exception Checks Complete" type="flag" value="True" /></outputs></parameters>,0,,0,3600,,184
285703735,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:28.470000000,,,0,,0,3600,,0
285703736,41917,{FFEEA0DD-E3E5-46EA-B14A-A57B0E4AC6E7},NI Number Valid,4,3.11 - TRAC Internal Executor,Process Data,,,True,8,2022-04-13 14:01:28.480000000,,,0,,0,3600,,0
285703737,41917,{85A48E68-1625-419B-B868-FEFDE5311E80},Start,1024,3.11 - TRAC Internal Executor,2.0 Get ESR Data,,,,,2022-04-13 14:01:28.500000000,,<parameters><inputs><input name="Trust Folder Path" type="text" value="\\bcfhcc20-97.royalfree.nhs.uk\Users\NLPSS\Shared_Recruitment_Services\RPA\ESR_Reports\RFL\XLSX Versions\" /><input name="NI Number" type="text" value="JJ562657B" /></inputs><outputs /></parameters>,0,,0,3600,,269
285703738,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:28.513000000,,,0,,0,3600,,0
285703739,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:28.533000000,,,0,,0,3600,,0
285703740,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:28.573000000,,,0,,0,3600,,0
285703741,41917,{82852384-D545-49FF-A8C0-6AF0C60A3A26},Start,1024,3.11 - TRAC Internal Executor,Generic Query,,,,,2022-04-13 14:01:28.583000000,,<parameters><inputs><input name="Path" type="text" value="\\bcfhcc20-97.royalfree.nhs.uk\Users\NLPSS\Shared_Recruitment_Services\RPA\ESR_Reports\RFL\XLSX Versions\391 NHS Staff in Post Dashboard - Detail 13 04 2022 10 41 06.XLSX" /><input name="Query" type="text" value="Select [First Name], [Last Name], [Supervisor Email Address], [Employee Number], [Latest Start Date] from [391 NHS Staff in Post Dashboard$] Where [NI Number] = 'JJ562657B'" /></inputs><outputs /></parameters>,0,,0,3600,,480
285703742,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:28.620000000,,,0,,0,3600,,0
285703743,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:28.637000000,,,0,,0,3600,,0
285703744,41917,{A57715C8-5363-4404-9037-3F0D7146AF16},CSV?,4,3.11 - TRAC Internal Executor,Generic Query,,,False,8,2022-04-13 14:01:28.670000000,,,0,,0,3600,,0
285703745,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:28.670000000,,,0,,0,3600,,0
285703746,41917,{0A0653F4-FE81-48A0-A746-21A819693FE5},Data - OLEDB::Close,2,,,Generic OLEDB,Get Collection,ERROR: Internal : Could not execute code stage because exception thrown by code stage: Object reference not set to an instance of an object.,64,2022-04-13 14:01:28.693000000,,,0,,0,3600,,0
285703747,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:28.713000000,,,0,,0,3600,,0
285703748,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(20) Optional,64,2022-04-13 14:01:28.737000000,,,0,,0,3600,,0
285703749,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:28.793000000,,,0,,0,3600,,0
285703750,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:28.843000000,,,0,,0,3600,,0
285703751,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(20) Optional,64,2022-04-13 14:01:28.863000000,,,0,,0,3600,,0
285703752,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:28.920000000,,,0,,0,3600,,0
285703753,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:28.963000000,,,0,,0,3600,,0
285703754,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(20) Optional,64,2022-04-13 14:01:28.987000000,,,0,,0,3600,,0
285703755,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:29.133000000,,,0,,0,3600,,0
285703756,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:29.213000000,,,0,,0,3600,,0
285703757,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(3) Optional Date,64,2022-04-13 14:01:29.243000000,,,0,,0,3600,,0
285703758,42056,{DA455529-E6B9-48CB-948C-EFC362734CCB},Make date,8,391_R4.2-4.4_NewStarterJoiningForm_v0.5,19. Check is Date,,,ERROR: Internal : Failed to evaluate expression 'FormatDate([Cell Value], "dd/MM/yyyy")' - FormatDate function requires 2 arguments of types: (date,text),64,2022-04-13 14:01:29.273000000,,,0,,0,3600,,0
285703759,42056,{70814863-4C87-4991-99FD-0522DDC020F6},Recover,67108864,391_R4.2-4.4_NewStarterJoiningForm_v0.5,19. Check is Date,,,,64,2022-04-13 14:01:29.290000000,,,0,,0,3600,,0
285703760,42056,{9451005A-BA37-4BCA-888D-8EC3B9ABB3D3},Resume,134217728,391_R4.2-4.4_NewStarterJoiningForm_v0.5,19. Check is Date,,,,64,2022-04-13 14:01:29.307000000,,,0,,0,3600,,0
285703761,42056,{97B24B7C-1E94-4287-B9F1-2080822F2B0D},Non Mandatory?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,19. Check is Date,,,True,8,2022-04-13 14:01:29.333000000,,,0,,0,3600,,0
285703762,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:29.383000000,,,0,,0,3600,,0
285703763,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:29.437000000,,,0,,0,3600,,0
285703764,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:29.457000000,,,0,,0,3600,,0
285703765,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:29.487000000,,,0,,0,3600,,0
285703766,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:29.530000000,,,0,,0,3600,,0
285703767,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:29.550000000,,,0,,0,3600,,0
285703768,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:29.580000000,,,0,,0,3600,,0
285703769,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:29.623000000,,,0,,0,3600,,0
285703770,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(1) Filled,64,2022-04-13 14:01:29.643000000,,,0,,0,3600,,0
285703771,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:29.670000000,,,0,,0,3600,,0
285703772,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:29.713000000,,,0,,0,3600,,0
285703773,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:29.760000000,,,0,,0,3600,,0
285703774,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(1) Filled,64,2022-04-13 14:01:29.780000000,,,0,,0,3600,,0
285703775,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:29.807000000,,,0,,0,3600,,0
285703776,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:29.857000000,,,0,,0,3600,,0
285703777,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:29.910000000,,,0,,0,3600,,0
285703778,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(1) Filled,64,2022-04-13 14:01:29.930000000,,,0,,0,3600,,0
285703779,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:29.957000000,,,0,,0,3600,,0
285703780,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.007000000,,,0,,0,3600,,0
285703781,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.063000000,,,0,,0,3600,,0
285703782,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(11) Sort Code,64,2022-04-13 14:01:30.083000000,,,0,,0,3600,,0
285703783,42056,{FB91FD79-76C6-40BA-B656-6A819A3D67E1},Valid Field?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,34. Check Fixed Digits,,,True,8,2022-04-13 14:01:30.117000000,,,0,,0,3600,,0
285703784,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.180000000,,,0,,0,3600,,0
285703785,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.223000000,,,0,,0,3600,,0
285703786,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(12) Account No.,64,2022-04-13 14:01:30.243000000,,,0,,0,3600,,0
285703787,42056,{FB91FD79-76C6-40BA-B656-6A819A3D67E1},Valid Field?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,34. Check Fixed Digits,,,True,8,2022-04-13 14:01:30.277000000,,,0,,0,3600,,0
285703788,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.327000000,,,0,,0,3600,,0
285703789,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.370000000,,,0,,0,3600,,0
285703790,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(7) Roll Number,64,2022-04-13 14:01:30.390000000,,,0,,0,3600,,0
285703791,42056,{0E0D5E96-C825-4868-9170-0D90CFCF6627},Empty?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,True,8,2022-04-13 14:01:30.417000000,,,0,,0,3600,,0
285703792,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.467000000,,,0,,0,3600,,0
285703793,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.523000000,,,0,,0,3600,,0
285703794,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:30.547000000,,,0,,0,3600,,0
285703795,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.590000000,,,0,,0,3600,,0
285703796,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.637000000,,,0,,0,3600,,0
285703797,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:30.657000000,,,0,,0,3600,,0
285703798,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.693000000,,,0,,0,3600,,0
285703799,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.740000000,,,0,,0,3600,,0
285703800,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(17) Need Smart Card,64,2022-04-13 14:01:30.763000000,,,0,,0,3600,,0
285703801,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:30.793000000,,,0,,0,3600,,0
285703802,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.847000000,,,0,,0,3600,,0
285703803,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:30.893000000,,,0,,0,3600,,0
285703804,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(18) Smart Card,64,2022-04-13 14:01:30.913000000,,,0,,0,3600,,0
285703805,42056,{A8F01374-CD43-4FD8-8DF6-3FFEF897A22C},Need Smart Card,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.940000000,,,0,,0,3600,,0
285703806,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:30.987000000,,,0,,0,3600,,0
285703807,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:31.033000000,,,0,,0,3600,,0
285703808,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:31.053000000,,,0,,0,3600,,0
285703809,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:31.083000000,,,0,,0,3600,,0
285703810,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:31.130000000,,,0,,0,3600,,0
285703811,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(21) Otherwise,64,2022-04-13 14:01:31.153000000,,,0,,0,3600,,0
285703812,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:31.193000000,,,0,,0,3600,,0
285703813,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:31.240000000,,,0,,0,3600,,0
285703814,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(19) Confirmation,64,2022-04-13 14:01:31.263000000,,,0,,0,3600,,0
285703815,42056,{5C2DDEA5-6E8E-4ACB-B44B-5C4A53E76EB5},Finished?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,False,8,2022-04-13 14:01:31.320000000,,,0,,0,3600,,0
285703816,42079,{F067AAAD-A1A4-4A4B-B388-3AE095F894C9},Launch Trac,2,3.13 ID Check - Upload Documents - Executor,[Management] Launch and Log into Trac,,,ERROR: Internal : Unexpected error Stack empty.,64,2022-04-13 14:01:31.213000000,,,0,,0,3600,,0
285703817,42079,{27978E7A-4D37-4DAC-9C85-16906368EC84},Process Data Recover,67108864,3.13 ID Check - Upload Documents - Executor,Main Page,,,,64,2022-04-13 14:01:31.380000000,,,0,,0,3600,,0
285703818,42056,{3D1F9FE5-9205-4A5F-82CF-432AEE366186},NA?,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,18. Remove NAs,,,False,8,2022-04-13 14:01:31.367000000,,,0,,0,3600,,0
285703819,42079,{5CC68732-32B6-4717-892C-37069F86ADA7},Store E,536870912,3.13 ID Check - Upload Documents - Executor,Main Page,,,,,2022-04-13 14:01:31.397000000,,<parameters><inputs /><outputs><output name="step1" type="text" value="Unexpected error Stack empty." /><output name="step2" type="text" value="Internal" /></outputs></parameters>,0,,0,3600,,179
285703820,42056,{52D4CBE5-E6F6-4C2B-B569-E4E94135A9D8},Type of Validation Needed,1048576,391_R4.2-4.4_NewStarterJoiningForm_v0.5,27. Check 1. Starter Appointment,,,(1) Filled,64,2022-04-13 14:01:31.387000000,,,0,,0,3600,,0
285703821,42079,{00372550-F6E2-4DDE-BB44-21EC54947678},Process Data Resume,134217728,3.13 ID Check - Upload Documents - Executor,Main Page,,,,64,2022-04-13 14:01:31.417000000,,,0,,0,3600,,0
285703822,42056,{A2DE6543-D2A8-4B73-867B-1347914E1641},Field Empty,4,391_R4.2-4.4_NewStarterJoiningForm_v0.5,28. Check is Filled,,,False,8,2022-04-13 14:01:31.417000000,,,0,,0,3600,,0
285703823,42079,{8BED27A8-9BDD-42F0-B69E-F81639F18FAF},SE,33554432,3.13 ID Check - Upload Documents - Executor,Main Page,,,ERROR: System Exception : System Exception Terminator: Unexpected error Stack empty.,64,2022-04-13 14:01:31.430000000,,,0,,0,3600,,0
